"Datum" "Base" "Peak" "BaseVolume" "PeakVolume"
"414" "2006-03-28" "39.19" "50.88" "238.5792" "125.4247"
"415" "2006-03-29" "43.54" "50.69" "230.4697" "109.1456"
"416" "2006-03-30" "48.03" "53.95" "222.4757" "114.0779"
"417" "2006-03-31" "40.62" "46.02" "234.0559" "118.6482"
"418" "2006-04-01" "43.3" "46.9" "249.6199" "131.1348"
"419" "2006-04-02" "28.5" "30.39" "270.2655" "127.2815"
"420" "2006-04-03" "44.5" "55.71" "245.5305" "117.8132"
"421" "2006-04-04" "53.74" "61.12" "235.7437" "114.7358"
"422" "2006-04-05" "56.36" "68.27" "236.235" "112.2531"
"423" "2006-04-06" "50.19" "52.71" "243.4789" "123.1591"
"424" "2006-04-07" "51.86" "56.3" "237.3452" "114.5813"
"425" "2006-04-08" "40.75" "42.01" "247.7376" "130.8162"
"426" "2006-04-09" "29.17" "32.06" "233.6576" "112.5551"
"427" "2006-04-10" "46.96" "55.83" "231.6712" "107.2204"
"428" "2006-04-11" "58.54" "68.13" "238.5026" "118.4533"
"429" "2006-04-12" "52.04" "59.45" "248.3441" "120.5004"
"430" "2006-04-13" "46.12" "51.87" "258.148" "127.9473"
"431" "2006-04-14" "36.21" "38.63" "254.4062" "129.0256"
"432" "2006-04-15" "36.56" "44.24" "221.5765" "112.0282"
"433" "2006-04-16" "22.66" "23.04" "236.4203" "116.4159"
"434" "2006-04-17" "25.02" "25.9" "252.4803" "128.1933"
"435" "2006-04-18" "45.16" "56.58" "237.9074" "118.5246"
"436" "2006-04-19" "49.83" "58.25" "229.7361" "119.4855"
"437" "2006-04-20" "46.93" "53.77" "227.587" "115.4151"
"438" "2006-04-21" "60.3" "72.32" "244.2467" "129.2126"
"439" "2006-04-22" "46.61" "53.84" "199.7905" "101.5826"
"440" "2006-04-23" "29.72" "35.36" "217.1855" "103.3267"
"441" "2006-04-24" "48.97" "60.66" "230.5674" "112.383"
"442" "2006-04-25" "43.96" "54.02" "230.4028" "119.4157"
"443" "2006-04-26" "50.23" "60.83" "226.9531" "114.1551"
"444" "2006-04-27" "46.86" "56.37" "225.5087" "112.867"
"445" "2006-04-28" "46.91" "56.64" "231.4987" "120.898"
"446" "2006-04-29" "31.66" "38.93" "216.3392" "106.9073"
"447" "2006-04-30" "24.63" "27.82" "234.4955" "109.4739"
"448" "2006-05-01" "21.46" "24.16" "242.2559" "123.5164"
"449" "2006-05-02" "43.28" "56.02" "225.8255" "103.502"
"450" "2006-05-03" "46.65" "50.61" "224.2396" "109.6695"
"451" "2006-05-04" "34.24" "42.47" "226.3877" "107.8715"
"452" "2006-05-05" "34.52" "40.43" "218.6436" "103.1352"
"453" "2006-05-06" "25.54" "32.43" "218.2643" "110.4316"
"454" "2006-05-07" "16.79" "19.75" "241.7134" "114.133"
"455" "2006-05-08" "33.52" "41.35" "223.5249" "105.1745"
"456" "2006-05-09" "40.15" "52.73" "221.3478" "104.7467"
"457" "2006-05-10" "42.16" "51.44" "213.0134" "104.6144"
"458" "2006-05-11" "42.53" "53.5" "212.9508" "102.6943"
"459" "2006-05-12" "41.21" "47.39" "209.6531" "98.4176"
"460" "2006-05-13" "33.58" "35.79" "211.766" "106.6834"
"461" "2006-05-14" "23.04" "26.93" "222.3266" "105.718"
"462" "2006-05-15" "46.44" "63.27" "224.0789" "107.1642"
"463" "2006-05-16" "35.57" "43.42" "218.0527" "101.7816"
"464" "2006-05-17" "48.4" "61.83" "215.1231" "105.0817"
"465" "2006-05-18" "35.98" "45.12" "229.9701" "113.0076"
"466" "2006-05-19" "35.39" "40.38" "234.9486" "116.5697"
"467" "2006-05-20" "26.49" "31.69" "226.185" "118.2349"
"468" "2006-05-21" "16.39" "20.94" "231.541" "111.3619"
"469" "2006-05-22" "30.29" "40.11" "236.5532" "112.8317"
"470" "2006-05-23" "33.04" "42.02" "238.4166" "117.4998"
"471" "2006-05-24" "37.6" "44.61" "231.468" "111.686"
"472" "2006-05-25" "23.29" "25.23" "235.7426" "119.7124"
"473" "2006-05-26" "31.16" "38.3" "224.5906" "110.6455"
"474" "2006-05-27" "36.59" "41.15" "228.7236" "120.3713"
"475" "2006-05-28" "19.05" "21.7" "253.0875" "125.8292"
"476" "2006-05-29" "35.82" "44.09" "235.6815" "112.9622"
"477" "2006-05-30" "39.92" "47.85" "224.8946" "105.4414"
"478" "2006-05-31" "46.04" "55.54" "242.0756" "115.7801"
"479" "2006-06-01" "47.92" "56.68" "209.1647" "103.3082"
"480" "2006-06-02" "42.15" "47.93" "222.738" "119.1972"
"481" "2006-06-03" "33.26" "36.5" "206.6887" "97.4809"
"482" "2006-06-04" "15.57" "17.42" "229.2062" "108.8218"
"483" "2006-06-05" "19.79" "23.57" "258.161" "132.2216"
"484" "2006-06-06" "36.22" "46.2" "215.5074" "99.7695"
"485" "2006-06-07" "42.59" "49.03" "209.5248" "106.2721"
"486" "2006-06-08" "40.77" "47.9" "209.0812" "102.7611"
"487" "2006-06-09" "41.76" "48.38" "210.8753" "109.0549"
"488" "2006-06-10" "32.47" "36.71" "209.9145" "104.4439"
"489" "2006-06-11" "23.4" "27.69" "218.1265" "103.6653"
"490" "2006-06-12" "42.46" "54.02" "225.3447" "107.9251"
"491" "2006-06-13" "52.67" "69.9" "215.4104" "109.1929"
"492" "2006-06-14" "48.17" "59.9" "217.1929" "106.8303"
"493" "2006-06-15" "35.27" "38.91" "241.0091" "125.4648"
"494" "2006-06-16" "48.55" "57.74" "214.0803" "106.9152"
"495" "2006-06-17" "32.67" "37.72" "218.2131" "105.9402"
"496" "2006-06-18" "27.17" "33.1" "225.177" "105.7954"
"497" "2006-06-19" "45.78" "58.73" "216.7452" "103.2727"
"498" "2006-06-20" "45.7" "55.42" "211.4908" "109.7135"
"499" "2006-06-21" "45.94" "58.35" "217.1986" "110.8697"
"500" "2006-06-22" "42.35" "53.23" "215.8237" "106.7069"
"501" "2006-06-23" "47.5" "57.31" "210.0872" "105.861"
"502" "2006-06-24" "38.12" "42.85" "221.6007" "112.2692"
"503" "2006-06-25" "28.21" "33.74" "200.1438" "97.0786"
"504" "2006-06-26" "43.24" "57" "215.8913" "101.8764"
"505" "2006-06-27" "49.32" "63.17" "211.3171" "104.913"
"506" "2006-06-28" "52.38" "65.67" "211.9844" "107.5746"
"507" "2006-06-29" "49.43" "66.47" "212.2101" "107.4187"
"508" "2006-06-30" "43.1" "53.3" "220.2391" "116.9352"
"509" "2006-07-01" "36.37" "44.84" "224.4002" "112.2113"
"510" "2006-07-02" "25.28" "30.7" "246.9096" "121.4357"
"511" "2006-07-03" "43.81" "58.75" "235.1389" "110.6677"
"512" "2006-07-04" "55.44" "75" "223.8962" "110.9978"
"513" "2006-07-05" "56.04" "73.76" "230.349" "118.7453"
"514" "2006-07-06" "57.27" "75.12" "232.9735" "123.4241"
"515" "2006-07-07" "48.32" "58.11" "232.0399" "126.433"
"516" "2006-07-08" "32.45" "38.21" "223.0614" "109.4296"
"517" "2006-07-09" "24.92" "29.34" "227.3713" "106.2168"
"518" "2006-07-10" "49.5" "66.29" "236.1756" "114.9461"
"519" "2006-07-11" "55.66" "70.52" "227.5234" "115.5357"
"520" "2006-07-12" "62.93" "83.65" "230.479" "118.6281"
"521" "2006-07-13" "60.79" "79.61" "228.0668" "114.5561"
"522" "2006-07-14" "49.74" "58.59" "239.945" "121.6057"
"523" "2006-07-15" "41.92" "50" "243.2743" "120.2628"
"524" "2006-07-16" "31.37" "38.16" "247.5026" "119.2657"
"525" "2006-07-17" "71.57" "101.77" "239.9074" "114.0415"
"526" "2006-07-18" "91.57" "134.29" "216.3428" "110.5382"
"527" "2006-07-19" "93.9" "139.99" "221.6524" "109.6681"
"528" "2006-07-20" "71" "88.98" "232.6631" "123.0386"
"529" "2006-07-21" "104.81" "156.4" "229.1544" "114.6663"
"530" "2006-07-22" "51.92" "63.14" "219.4772" "106.614"
"531" "2006-07-23" "40.49" "44.03" "225.1618" "108.2958"
"532" "2006-07-24" "116.87" "181.67" "235.5045" "120.3973"
"533" "2006-07-25" "222.74" "389.44" "230.6203" "119.5084"
"534" "2006-07-26" "100.74" "144.77" "232.3361" "121.1718"
"535" "2006-07-27" "301.54" "543.72" "237.5605" "123.1265"
"536" "2006-07-28" "110.32" "159.14" "239.7866" "126.1061"
"537" "2006-07-29" "57.13" "65.11" "219.9123" "110.5486"
"538" "2006-07-30" "41.32" "44.25" "224.0249" "110.3379"
"539" "2006-07-31" "67.7" "86.88" "241.9885" "122.0164"
"540" "2006-08-01" "55.45" "69.23" "240.8766" "123.8295"
"541" "2006-08-02" "51.78" "62.4" "241.622" "122.3942"
"542" "2006-08-03" "48.38" "58.72" "247.8291" "130.0628"
"543" "2006-08-04" "45.46" "56.26" "241.4646" "122.9056"
"544" "2006-08-05" "34.26" "37.74" "248.3647" "124.4672"
"545" "2006-08-06" "29.42" "33.05" "231.453" "109.8047"
"546" "2006-08-07" "43.05" "56.78" "248.8189" "126.5927"
"547" "2006-08-08" "45.34" "57.99" "234.2234" "113.3139"
"548" "2006-08-09" "46.33" "56.19" "231.5539" "122.3565"
"549" "2006-08-10" "45.34" "55.92" "227.149" "117.0371"
"550" "2006-08-11" "39.85" "48.52" "236.7302" "127.2319"
"551" "2006-08-12" "34.9" "38.76" "218.594" "108.8168"
"552" "2006-08-13" "26.52" "30.37" "231.3055" "112.6253"
"553" "2006-08-14" "39.1" "51.71" "249.0843" "131.7026"
"554" "2006-08-15" "38.55" "48.05" "248.6468" "131.672"
"555" "2006-08-16" "55.37" "69.6" "216.0659" "110.4935"
"556" "2006-08-17" "51.53" "62.41" "223.4562" "114.6037"
"557" "2006-08-18" "51" "63.44" "224.9434" "115.7161"
"558" "2006-08-19" "36.4" "42.63" "222.3597" "112.2185"
"559" "2006-08-20" "28.12" "31.92" "241.633" "117.3133"
"560" "2006-08-21" "46.33" "61.81" "227.2548" "113.3385"
"561" "2006-08-22" "51.19" "61.85" "221.6771" "114.3711"
"562" "2006-08-23" "54.37" "66.55" "218.1652" "108.7607"
"563" "2006-08-24" "53.73" "62.64" "222.8652" "114.7026"
"564" "2006-08-25" "50.13" "59.75" "216.1036" "109.4051"
"565" "2006-08-26" "44.08" "51.73" "256.0312" "128.7315"
"566" "2006-08-27" "31.02" "33.65" "241.56" "117.7175"
"567" "2006-08-28" "51.97" "65.81" "234.2843" "119.0652"
"568" "2006-08-29" "51.84" "65.69" "234.7787" "115.8313"
"569" "2006-08-30" "51.27" "65.3" "239.9075" "122.2344"
"570" "2006-08-31" "46.77" "57.32" "230.791" "114.6304"
"571" "2006-09-01" "41.61" "54.16" "249.3695" "125.9788"
"572" "2006-09-02" "39.04" "48.17" "235.7734" "121.9173"
"573" "2006-09-03" "18.09" "20.89" "251.9365" "117.8803"
"574" "2006-09-04" "39.78" "52.48" "251.9039" "134.1668"
"575" "2006-09-05" "57.58" "71.22" "240.469" "124.3492"
"576" "2006-09-06" "58.81" "72.91" "226.605" "116.7735"
"577" "2006-09-07" "53.07" "65.38" "234.698" "119.4294"
"578" "2006-09-08" "53.19" "66.72" "230.7231" "118.5205"
"579" "2006-09-09" "36.3" "42.14" "224.8742" "108.6154"
"580" "2006-09-10" "24.79" "28.69" "246.0195" "117.1538"
"581" "2006-09-11" "52.46" "69.3" "239.1989" "123.7395"
"582" "2006-09-12" "57.61" "71.26" "238.0478" "125.6988"
"583" "2006-09-13" "50.85" "62.59" "229.9282" "116.0915"
"584" "2006-09-14" "60.11" "74.41" "251.3292" "131.2896"
"585" "2006-09-15" "39.9" "47.16" "255.206" "131.2653"
"586" "2006-09-16" "35.49" "42.22" "230.5015" "115.1489"
"587" "2006-09-17" "28.16" "32.2" "256.2105" "120.5018"
"588" "2006-09-18" "50.76" "66.34" "242.4601" "120.5041"
"589" "2006-09-19" "50.92" "59.34" "234.1862" "119.0478"
"590" "2006-09-20" "54.55" "67.15" "243.2604" "123.747"
"591" "2006-09-21" "51.43" "63.61" "246.5569" "124.4852"
"592" "2006-09-22" "46.83" "58.81" "239.2433" "124.1505"
"593" "2006-09-23" "32.8" "38.06" "229.295" "113.9555"
"594" "2006-09-24" "26.6" "31.16" "226.3028" "105.3943"
"595" "2006-09-25" "51.79" "64.98" "246.6467" "124.062"
"596" "2006-09-26" "54.94" "64.8" "242.7403" "128.295"
"597" "2006-09-27" "56.52" "68.42" "239.7102" "122.5592"
"598" "2006-09-28" "54.95" "67.89" "252.0903" "129.8733"
"599" "2006-09-29" "51.8" "62.75" "261.9207" "138.0617"
"600" "2006-09-30" "40.27" "45.05" "260.0488" "133.291"
"601" "2006-10-01" "28.17" "32.38" "254.2223" "120.6009"
"602" "2006-10-02" "39.35" "52.78" "289.4695" "152.6212"
"603" "2006-10-03" "27.87" "32.53" "297.1463" "158.2534"
"604" "2006-10-04" "49.3" "65.46" "266.4894" "135.7921"
"605" "2006-10-05" "45.32" "54.33" "252.626" "127.7963"
"606" "2006-10-06" "26.91" "37.48" "277.9049" "144.3961"
"607" "2006-10-07" "31.05" "34.76" "274.6424" "138.0257"
"608" "2006-10-08" "25.62" "30.62" "262.3786" "125.6056"
"609" "2006-10-09" "46.54" "60.79" "259.3199" "136.0864"
"610" "2006-10-10" "52.45" "63.45" "256.0532" "130.3723"
"611" "2006-10-11" "46.92" "56.38" "254.3041" "127.6893"
"612" "2006-10-12" "56.72" "70.12" "259.1488" "132.054"
"613" "2006-10-13" "51.48" "63.33" "256.7103" "130.5405"
"614" "2006-10-14" "41.48" "47.91" "261.2139" "132.8574"
"615" "2006-10-15" "29.74" "35.08" "250.272" "120.9389"
"616" "2006-10-16" "52.84" "66.22" "250.7238" "128.5653"
"617" "2006-10-17" "60.84" "75.7" "250.8227" "130.5604"
"618" "2006-10-18" "56.2" "69.93" "259.245" "134.6084"
"619" "2006-10-19" "55.79" "70.31" "255.3841" "129.2185"
"620" "2006-10-20" "52.56" "63.13" "248.2937" "127.5447"
"621" "2006-10-21" "38.39" "45.24" "243.7131" "118.7841"
"622" "2006-10-22" "32.71" "37.13" "257.2277" "126.7659"
"623" "2006-10-23" "52.59" "67.23" "271.8655" "135.955"
"624" "2006-10-24" "46.38" "53.53" "289.2856" "157.8826"
"625" "2006-10-25" "61.24" "78.39" "266.3789" "132.0729"
"626" "2006-10-26" "40.8" "51.31" "295.4179" "161.4006"
"627" "2006-10-27" "42.4" "52.9" "283.2972" "146.5532"
"628" "2006-10-28" "36.69" "41.77" "268.1623" "131.8727"
"629" "2006-10-29" "24.02" "30.08" "308.7337" "146.8906"
"630" "2006-10-30" "56.43" "73.53" "264.0908" "131.0308"
"631" "2006-10-31" "41.45" "50.55" "292.2935" "158.0604"
"632" "2006-11-01" "28.05" "37.64" "281.086" "153.3647"
"633" "2006-11-02" "53.86" "71.15" "256.7292" "134.2459"
"634" "2006-11-03" "62.39" "76.29" "245.928" "127.8818"
"635" "2006-11-04" "42.04" "46.91" "247.0233" "117.3862"
"636" "2006-11-05" "31.22" "37.19" "266.5186" "131.7235"
"637" "2006-11-06" "60.52" "79.46" "269.4672" "137.6911"
"638" "2006-11-07" "162.25" "276.33" "254.0318" "138.7921"
"639" "2006-11-08" "55.3" "69.82" "269.9816" "144.8891"
"640" "2006-11-09" "56.07" "70.15" "253.5644" "137.4805"
"641" "2006-11-10" "65.26" "84.2" "257.2069" "136.3674"
"642" "2006-11-11" "32.84" "36.41" "237.1981" "115.8705"
"643" "2006-11-12" "25.45" "34.02" "253.4617" "125.7669"
"644" "2006-11-13" "54.92" "72.17" "274.8878" "144.0781"
"645" "2006-11-14" "54.07" "71.89" "250.0609" "132.4559"
"646" "2006-11-15" "51.47" "68.64" "259.1853" "139.7967"
"647" "2006-11-16" "44.94" "59.82" "263.2253" "144.6115"
"648" "2006-11-17" "46.2" "58.75" "257.0198" "138.9035"
"649" "2006-11-18" "36.75" "45.67" "241.2567" "118.7272"
"650" "2006-11-19" "28.38" "33.09" "257.5058" "126.8035"
"651" "2006-11-20" "47.71" "65.04" "256.5429" "133.7073"
"652" "2006-11-21" "70.2" "93.69" "253.142" "134.8359"
"653" "2006-11-22" "55.04" "73.94" "270.8762" "139.555"
"654" "2006-11-23" "46.07" "59.19" "257.5059" "131.4879"
"655" "2006-11-24" "46.42" "64.53" "255.1979" "132.7126"
"656" "2006-11-25" "27.27" "32.91" "230.802" "114.2522"
"657" "2006-11-26" "28.3" "35.69" "237.9914" "116.1918"
"658" "2006-11-27" "55.01" "73.56" "257.7888" "134.216"
"659" "2006-11-28" "51.37" "66.94" "259.8848" "138.5716"
"660" "2006-11-29" "54.49" "68.85" "259.7464" "138.1875"
"661" "2006-11-30" "53.76" "69.84" "263.7683" "137.9976"
"662" "2006-12-01" "41.82" "52.39" "257.4205" "131.4616"
"663" "2006-12-02" "30.44" "35.48" "219.3417" "108.6431"
"664" "2006-12-03" "27.16" "30.63" "256.7619" "125.6768"
"665" "2006-12-04" "39.13" "53.5" "270.5814" "137.139"
"666" "2006-12-05" "37.1" "47.63" "258.4599" "135.961"
"667" "2006-12-06" "45.21" "62.58" "251.7455" "128.9644"
"668" "2006-12-07" "39.96" "49.8" "265.8426" "146.4615"
"669" "2006-12-08" "42.92" "57.38" "249.6408" "134.0984"
"670" "2006-12-09" "35.12" "44.43" "245.8248" "122.2026"
"671" "2006-12-10" "31.98" "35.68" "245.7513" "123.3804"
"672" "2006-12-11" "47.65" "64.07" "258.0143" "135.7628"
"673" "2006-12-12" "49.77" "67" "248.5988" "132.1931"
"674" "2006-12-13" "43.76" "57.32" "251.8956" "131.3646"
"675" "2006-12-14" "38.05" "51.02" "239.0414" "128.7977"
"676" "2006-12-15" "40.13" "49.34" "240.3503" "127.3086"
"677" "2006-12-16" "30.59" "34.74" "227.2108" "109.8631"
"678" "2006-12-17" "28.57" "32.28" "245.2773" "120.8181"
"679" "2006-12-18" "65.3" "89.12" "244.4014" "127.5259"
"680" "2006-12-19" "56.66" "71.36" "266.9846" "139.9755"
"681" "2006-12-20" "55.66" "70.08" "261.3714" "138.4926"
"682" "2006-12-21" "63.78" "83.39" "261.1486" "138.877"
"683" "2006-12-22" "51.48" "62.96" "256.3869" "130.784"
"684" "2006-12-23" "44.68" "54.36" "260.0241" "126.1679"
"685" "2006-12-24" "30.44" "34.85" "265.9583" "134.4949"
"686" "2006-12-25" "29.63" "35.39" "283.6629" "160.1276"
"687" "2006-12-26" "28.24" "33.64" "280.2548" "156.9864"
"688" "2006-12-27" "43.31" "56.75" "276.8957" "153.9593"
"689" "2006-12-28" "33.75" "38.4" "255.2422" "138.4986"
"690" "2006-12-29" "36.17" "45.04" "259.1665" "140.8675"
"691" "2006-12-30" "28.91" "34.46" "223.8823" "112.3868"
"692" "2006-12-31" "13.98" "20.89" "227.8273" "119.7141"
"693" "2007-01-01" "5.8" "6.76" "375.4065" "209.1752"
"694" "2007-01-02" "32.9" "48.79" "367.4473" "192.8402"
"695" "2007-01-03" "44.43" "59.04" "349.4256" "184.5013"
"696" "2007-01-04" "28.25" "34.04" "362.0446" "190.1886"
"697" "2007-01-05" "35.55" "44.04" "347.9945" "183.8256"
"698" "2007-01-06" "27.02" "32.31" "334.9134" "163.6707"
"699" "2007-01-07" "20.45" "23.47" "348.569" "176.4076"
"700" "2007-01-08" "37.38" "51.77" "355.2575" "187.0127"
"701" "2007-01-09" "29.39" "34.24" "360.6586" "191.3257"
"702" "2007-01-10" "28.38" "39.59" "369.1954" "201.5468"
"703" "2007-01-11" "26.72" "34.13" "355.7512" "187.256"
"704" "2007-01-12" "24.4" "33.36" "371.5193" "199.3906"
"705" "2007-01-13" "25.56" "36.68" "367.6767" "184.6813"
"706" "2007-01-14" "18.7" "23.94" "365.5138" "181.0596"
"707" "2007-01-15" "35.5" "45.63" "353.2177" "184.8632"
"708" "2007-01-16" "37.83" "46.8" "366.0207" "195.4457"
"709" "2007-01-17" "32.26" "39.46" "370.8486" "197.6477"
"710" "2007-01-18" "32.82" "42.84" "366.7266" "195.0973"
"711" "2007-01-19" "24.44" "31.28" "383.7494" "206.0743"
"712" "2007-01-20" "16.27" "20.79" "346.9577" "176.7454"
"713" "2007-01-21" "12.75" "15.77" "363.0288" "183.7861"
"714" "2007-01-22" "40.44" "54.69" "357.3274" "177.4524"
"715" "2007-01-23" "52.68" "69.52" "375.8099" "197.8581"
"716" "2007-01-24" "44.03" "56.65" "378.1867" "206.2168"
"717" "2007-01-25" "65.21" "89.93" "360.8266" "190.3904"
"718" "2007-01-26" "35.74" "40.81" "366.2185" "194.3034"
"719" "2007-01-27" "25.12" "28.54" "358.7857" "178.2527"
"720" "2007-01-28" "18.15" "20.56" "332.1594" "167.0047"
"721" "2007-01-29" "43.3" "61.14" "382.2347" "193.5968"
"722" "2007-01-30" "46.49" "59.83" "365.2884" "192.9968"
"723" "2007-01-31" "39.42" "49.88" "364.4213" "188.3028"
"724" "2007-02-01" "43.89" "56.99" "379.415" "187.1318"
"725" "2007-02-02" "41.49" "48.62" "382.2975" "192.2501"
"726" "2007-02-03" "33.44" "37.39" "370.9712" "190.9324"
"727" "2007-02-04" "26.2" "27.69" "373.2936" "187.4907"
"728" "2007-02-05" "42.47" "54.83" "355.3048" "183.4873"
"729" "2007-02-06" "44.33" "54.77" "367.4722" "187.5322"
"730" "2007-02-07" "50.8" "65.61" "385.9945" "200.5184"
"731" "2007-02-08" "39.09" "47.73" "375.8336" "191.2825"
"732" "2007-02-09" "39.74" "49.77" "360.7834" "193.1474"
"733" "2007-02-10" "25.72" "27.38" "350.8439" "175.3293"
"734" "2007-02-11" "19.91" "22.04" "352.8336" "177.1599"
"735" "2007-02-12" "36.08" "46.32" "369.108" "187.7709"
"736" "2007-02-13" "32.18" "36.85" "358.4559" "187.8493"
"737" "2007-02-14" "32.7" "42.65" "356.893" "184.4897"
"738" "2007-02-15" "34.23" "41.16" "364.8884" "192.672"
"739" "2007-02-16" "23.83" "26.1" "388.1557" "206.8378"
"740" "2007-02-17" "24.09" "28.85" "337.5806" "171.1556"
"741" "2007-02-18" "20.89" "22.88" "348.2009" "174.1585"
"742" "2007-02-19" "31.04" "36.97" "368.4469" "189.5451"
"743" "2007-02-20" "34.28" "41.92" "342.339" "176.8893"
"744" "2007-02-21" "32.55" "40.22" "336.3056" "177.9344"
"745" "2007-02-22" "30.99" "38.58" "359.1222" "184.2904"
"746" "2007-02-23" "23.48" "25.37" "344.8623" "176.9005"
"747" "2007-02-24" "23.76" "26.74" "353.2186" "180.9951"
"748" "2007-02-25" "17.53" "19.62" "351.8329" "177.1362"
"749" "2007-02-26" "28.47" "34.51" "365.4744" "186.0766"
"750" "2007-02-27" "24.67" "29.78" "364.6547" "189.6021"
"751" "2007-02-28" "28.29" "35.42" "380.6672" "200.2016"
"752" "2007-03-01" "22.3" "27.47" "381.4649" "209.883"
"753" "2007-03-02" "24.55" "29.6" "355.9111" "195.8362"
"754" "2007-03-03" "24.07" "25.68" "327.7594" "165.3318"
"755" "2007-03-04" "18.11" "19.67" "333.7668" "162.6596"
"756" "2007-03-05" "24.56" "30.46" "325.3922" "172.9449"
"757" "2007-03-06" "24.56" "27.83" "326.0212" "175.9859"
"758" "2007-03-07" "31.97" "39.32" "329.0264" "173.5528"
"759" "2007-03-08" "28.97" "32.67" "330.9724" "176.007"
"760" "2007-03-09" "26.61" "29.34" "332.8456" "180.1832"
"761" "2007-03-10" "24.69" "26.72" "313.6279" "156.5441"
"762" "2007-03-11" "15.25" "16.42" "329.1187" "165.5791"
"763" "2007-03-12" "27.81" "32.37" "328.344" "176.2833"
"764" "2007-03-13" "31.18" "36.38" "318.093" "164.8734"
"765" "2007-03-14" "29.24" "32.57" "311.396" "161.0398"
"766" "2007-03-15" "28.7" "33.04" "326.5275" "176.2341"
"767" "2007-03-16" "30.08" "34.01" "334.2742" "179.7387"
"768" "2007-03-17" "17.78" "23.6" "301.9596" "152.7683"
"769" "2007-03-18" "9.93" "11.02" "306.1031" "159.0664"
"770" "2007-03-19" "24.82" "31.75" "339.1884" "177.6913"
"771" "2007-03-20" "29.61" "34.36" "329.7214" "175.0671"
"772" "2007-03-21" "29.95" "33.22" "355.2725" "190.9568"
"773" "2007-03-22" "31.3" "36.13" "336.7779" "177.9085"
"774" "2007-03-23" "30.23" "33.63" "335.781" "177.3616"
"775" "2007-03-24" "23.86" "26.32" "321.4456" "161.4853"
"776" "2007-03-25" "19.69" "20.85" "314.9602" "164.1776"
"777" "2007-03-26" "28.16" "30.92" "344.6096" "188.1124"
"778" "2007-03-27" "29.08" "31.76" "332.0282" "181.3218"
"779" "2007-03-28" "27.38" "31.02" "333.4827" "175.7699"
"780" "2007-03-29" "27.56" "30.14" "348.5925" "185.7775"
"781" "2007-03-30" "33.1" "38.58" "343.8191" "179.7366"
"782" "2007-03-31" "28.09" "29.33" "338.8293" "168.5615"
"783" "2007-04-01" "21.66" "22.99" "318.269" "158.6092"
"784" "2007-04-02" "31.87" "38.2" "307.3674" "165.0578"
"785" "2007-04-03" "31.46" "35.57" "287.8222" "151.139"
"786" "2007-04-04" "37.39" "43.5" "300.519" "157.4018"
"787" "2007-04-05" "30.87" "35.58" "293.7303" "158.452"
"788" "2007-04-06" "23.72" "22.8" "323.3381" "177.0909"
"789" "2007-04-07" "24.77" "26.38" "288.1997" "142.8824"
"790" "2007-04-08" "19.82" "20.39" "286.9157" "142.9338"
"791" "2007-04-09" "21.03" "21.36" "339.1504" "176.3015"
"792" "2007-04-10" "28.58" "33.54" "297.3426" "150.5106"
"793" "2007-04-11" "39.22" "46.1" "300.4036" "152.4362"
"794" "2007-04-12" "41.17" "53.73" "288.5563" "153.4617"
"795" "2007-04-13" "34.5" "42.14" "285.4607" "153.783"
"796" "2007-04-14" "26.92" "30.16" "269.6266" "134.8702"
"797" "2007-04-15" "22.59" "23.71" "293.319" "142.815"
"798" "2007-04-16" "36.61" "45" "275.4166" "142.1271"
"799" "2007-04-17" "37.16" "47.93" "281.1962" "147.2872"
"800" "2007-04-18" "30.85" "35.63" "265.4677" "142.0056"
"801" "2007-04-19" "30.54" "34.9" "282.153" "147.5588"
"802" "2007-04-20" "31.26" "37.2" "269.7229" "141.1505"
"803" "2007-04-21" "28.9" "32.63" "257.9714" "122.4083"
"804" "2007-04-22" "22.32" "23.12" "268.5964" "128.5898"
"805" "2007-04-23" "36.35" "45.35" "279.8149" "150.3056"
"806" "2007-04-24" "67.91" "99.43" "299.1306" "168.697"
"807" "2007-04-25" "34.44" "43.13" "283.7151" "143.5378"
"808" "2007-04-26" "38.39" "49.25" "269.918" "142.3218"
"809" "2007-04-27" "37.6" "49.7" "277.423" "144.9144"
"810" "2007-04-28" "24.94" "29.47" "263.5698" "131.7434"
"811" "2007-04-29" "15.41" "19.73" "258.415" "130.6316"
"812" "2007-04-30" "23.54" "30.67" "266.4407" "139.022"
"813" "2007-05-01" "20.1" "19.91" "273.2681" "145.6319"
"814" "2007-05-02" "36.69" "48.14" "282.4927" "143.0634"
"815" "2007-05-03" "37.21" "45.52" "260.1598" "129.0279"
"816" "2007-05-04" "33.89" "41.46" "259.4265" "131.4192"
"817" "2007-05-05" "28.07" "30.67" "270.1547" "131.6143"
"818" "2007-05-06" "22.19" "23.63" "262.1643" "127.232"
"819" "2007-05-07" "31.83" "40.34" "285.6941" "150.7893"
"820" "2007-05-08" "28.4" "34.3" "277.3201" "144.1753"
"821" "2007-05-09" "33.44" "42.95" "290.257" "151.8043"
"822" "2007-05-10" "29.86" "36.39" "284.366" "152.6969"
"823" "2007-05-11" "28.9" "34.03" "261.0475" "137.2918"
"824" "2007-05-12" "23.93" "25.69" "240.6122" "120.1831"
"825" "2007-05-13" "21.7" "23.95" "247.2761" "118.6611"
"826" "2007-05-14" "38.94" "49.68" "270.0155" "138.3565"
